player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,if_end_game,if_end_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth
Matteo Berrettini,2023-wimbledon-1302,1,2,16,00:09:00,40,0,0,0,1,0,0,0,1,0,0,0,0,0,1,131.0,0,BC,CTL,D
Matteo Berrettini,2023-wimbledon-1302,1,3,17,00:09:38,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,114.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,3,18,00:10:00,0,15,0,0,1,1,0,0,0,0,0,0,0,0,4,107.0,0,BC,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,3,19,00:10:46,15,15,1,1,0,1,0,0,0,0,0,0,0,0,3,118.0,0,W,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,3,20,00:11:13,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,122.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,3,21,00:11:40,15,40,1,1,0,1,1,0,1,0,1,0,0,0,3,106.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,4,22,00:14:11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,134.0,0,BC,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,4,23,00:14:42,15,0,0,0,1,0,0,0,0,0,0,0,0,0,3,135.0,0,W,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,4,24,00:15:09,30,0,1,1,0,0,0,0,0,0,0,0,0,0,4,124.0,0,W,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,4,25,00:15:54,30,15,0,0,1,0,0,0,0,0,0,0,0,0,5,128.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,4,26,00:16:30,40,15,0,0,1,0,0,0,1,0,0,0,0,0,1,133.0,0,C,CTL,D
Matteo Berrettini,2023-wimbledon-1302,1,5,27,00:17:03,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,106.0,0,C,NCTL,
Matteo Berrettini,2023-wimbledon-1302,1,5,28,00:17:38,0,15,1,1,0,1,0,0,0,0,0,0,0,0,1,123.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,5,29,00:17:59,0,30,0,0,1,1,0,0,0,0,0,0,0,0,4,104.0,0,BW,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,5,30,00:18:42,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,125.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,1,5,31,00:19:07,15,40,1,1,0,1,1,0,1,0,1,0,0,0,1,114.0,0,W,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,6,32,00:20:46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,125.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,6,33,00:21:20,15,0,1,1,0,0,0,0,0,0,0,0,0,0,6,95.0,0,B,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,6,34,00:22:18,15,15,0,0,1,0,0,0,0,0,0,0,0,0,1,133.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,6,35,00:22:42,30,15,0,0,1,0,0,0,0,0,0,0,0,0,1,129.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,6,36,00:23:04,40,15,0,0,1,0,0,0,1,0,0,0,0,0,3,122.0,0,W,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,7,37,00:23:48,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,115.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,7,38,00:24:10,0,15,1,1,0,1,0,0,0,0,0,0,0,0,1,118.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,1,7,39,00:24:32,0,30,1,1,0,1,0,0,0,0,0,0,0,0,1,116.0,0,W,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,7,40,00:24:56,0,40,1,1,0,1,1,0,1,0,1,0,0,0,1,121.0,0,C,NCTL,
Matteo Berrettini,2023-wimbledon-1302,1,8,41,00:26:43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,125.0,0,W,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,8,42,00:27:19,0,15,0,0,1,0,0,0,0,0,0,0,0,0,1,131.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,8,43,00:27:46,15,15,1,1,0,0,0,0,0,0,0,0,0,0,10,127.0,0,W,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,8,44,00:28:29,15,30,1,1,0,0,0,0,0,0,0,0,0,0,2,112.0,0,BC,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,8,45,00:29:22,15,40,1,1,0,0,1,0,1,0,1,1,0,0,2,98.0,0,BC,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,9,46,00:30:22,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,101.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,9,47,00:31:01,15,0,1,1,0,1,0,0,0,0,0,0,0,0,1,129.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,1,9,48,00:31:26,15,15,0,0,1,1,0,0,0,0,0,0,0,0,2,129.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,9,49,00:31:55,30,15,1,1,0,1,0,0,0,0,0,0,0,0,1,130.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,9,50,00:32:23,30,30,1,1,0,1,0,0,0,0,0,0,0,0,1,119.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,1,9,51,00:32:50,30,40,1,1,0,1,1,1,1,1,1,0,0,0,3,127.0,1,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,1,52,00:35:02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,133.0,0,C,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,1,53,00:35:26,15,0,0,0,1,0,0,0,0,0,0,0,0,0,3,130.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,1,54,00:35:54,30,0,0,0,1,0,0,0,0,0,0,0,0,0,5,122.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,1,55,00:36:23,40,0,0,0,1,0,0,0,1,0,0,0,0,0,1,131.0,0,C,CTL,D
Matteo Berrettini,2023-wimbledon-1302,2,2,56,00:37:24,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,127.0,1,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,2,57,00:37:52,0,15,1,1,0,1,0,0,0,0,0,0,0,0,5,121.0,1,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,2,58,00:38:23,0,30,0,0,1,1,0,0,0,0,0,0,0,0,0,123.0,0,C,CTL,
Matteo Berrettini,2023-wimbledon-1302,2,2,59,00:39:01,15,30,1,1,0,1,0,0,0,0,0,0,0,0,3,105.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,2,60,00:39:42,15,40,1,1,0,1,1,0,1,0,1,0,0,0,1,117.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,2,3,61,00:40:14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131.0,0,C,CTL,
Matteo Berrettini,2023-wimbledon-1302,2,3,62,00:40:38,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,2,3,63,00:40:56,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,121.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,2,3,64,00:41:13,40,0,0,0,1,0,0,0,1,0,0,0,0,0,1,126.0,0,C,NCTL,
Matteo Berrettini,2023-wimbledon-1302,2,4,65,00:43:00,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,113.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,2,4,66,00:43:22,0,15,1,1,0,1,0,0,0,0,0,0,0,0,5,106.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,4,67,00:44:09,0,30,1,1,0,1,0,0,0,0,0,0,0,0,1,108.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,4,68,00:44:45,0,40,1,1,0,1,1,0,1,0,1,0,0,0,1,120.0,0,C,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,5,69,00:45:22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,104.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,5,70,00:46:04,15,0,0,0,1,0,0,0,0,0,0,0,0,0,7,124.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,5,71,00:46:39,30,0,0,0,1,0,0,0,0,0,0,0,0,0,5,130.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,5,72,00:47:13,40,0,0,0,1,0,0,0,1,0,0,0,0,0,1,131.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,6,73,00:48:56,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,106.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,6,74,00:49:37,15,0,1,1,0,1,0,0,0,0,0,0,0,0,5,103.0,1,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,6,75,00:50:25,15,15,1,1,0,1,0,0,0,0,0,0,0,0,3,121.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,6,76,00:51:04,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,127.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,2,6,77,00:51:27,15,40,1,1,0,1,1,0,1,0,1,0,0,0,1,118.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,7,78,00:52:07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,131.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,7,79,00:52:37,15,0,0,0,1,0,0,0,0,0,0,0,0,0,3,123.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,7,80,00:53:04,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,122.0,0,BW,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,7,81,00:53:22,40,0,0,0,1,0,0,0,1,0,0,0,0,0,3,101.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,8,82,00:56:02,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,113.0,0,W,CTL,D
Matteo Berrettini,2023-wimbledon-1302,2,8,83,00:56:22,0,15,0,0,1,1,0,0,0,0,0,0,0,0,2,120.0,0,W,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,8,84,00:56:47,15,15,1,1,0,1,0,0,0,0,0,0,0,0,7,105.0,0,B,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,8,85,00:57:43,15,30,1,1,0,1,0,0,0,0,0,0,0,0,3,125.0,1,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,8,86,00:58:14,15,40,0,0,1,1,0,0,0,0,1,0,0,0,8,112.0,0,BC,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,8,87,00:59:10,30,40,1,1,0,1,1,0,1,0,1,0,0,0,1,107.0,0,BC,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,9,88,01:00:08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,105.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,9,89,01:00:48,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,129.0,0,,,ND
Matteo Berrettini,2023-wimbledon-1302,2,9,90,01:01:30,15,15,0,0,1,0,0,0,0,0,0,0,0,0,9,119.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,9,91,01:02:19,30,15,1,1,0,0,0,0,0,0,0,0,0,0,4,124.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,9,92,01:49:03,30,30,0,0,1,0,0,0,0,0,0,0,0,0,1,131.0,0,C,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,9,93,01:49:27,40,30,0,0,1,0,0,0,1,0,0,0,0,0,1,123.0,0,C,CTL,
Matteo Berrettini,2023-wimbledon-1302,2,10,94,01:51:01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,101.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,10,95,01:51:40,0,15,1,1,0,1,0,0,0,0,0,0,0,0,9,119.0,1,C,CTL,D
Matteo Berrettini,2023-wimbledon-1302,2,10,96,01:52:17,0,30,0,0,1,1,0,0,0,0,0,0,0,0,6,111.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,10,97,01:53:06,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,125.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,10,98,01:54:35,15,40,1,1,0,1,1,0,1,0,1,0,0,0,1,116.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,2,11,99,01:55:12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,99.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,11,100,01:56:07,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,11,101,01:56:28,30,0,0,0,1,0,0,0,0,0,0,0,0,0,3,124.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,11,102,01:56:54,40,0,0,0,1,0,0,0,1,0,0,0,0,0,1,127.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,12,103,01:58:32,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,110.0,1,W,CTL,D
Matteo Berrettini,2023-wimbledon-1302,2,12,104,01:59:03,0,15,0,0,1,1,0,0,0,0,0,0,0,0,2,119.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,12,105,01:59:32,15,15,1,1,0,1,0,0,0,0,0,0,0,0,3,113.0,0,W,CTL,D
Matteo Berrettini,2023-wimbledon-1302,2,12,106,02:00:16,15,30,1,1,0,1,0,0,0,0,0,0,0,0,3,117.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,12,107,02:00:47,15,40,1,1,0,1,1,0,1,0,1,0,0,0,3,119.0,1,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,13,108,02:01:41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,126.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,13,109,02:02:24,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,124.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,13,110,02:02:58,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,125.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,13,111,02:03:30,1,2,1,1,0,0,0,0,0,0,0,0,0,0,18,81.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,13,112,02:04:55,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,134.0,0,C,NCTL,
Matteo Berrettini,2023-wimbledon-1302,2,13,113,02:05:33,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,124.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,2,13,114,02:06:39,2,4,1,1,0,1,0,0,0,0,0,0,0,0,1,119.0,0,W,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,13,115,02:07:13,2,5,0,0,1,0,0,0,0,0,0,0,0,0,3,127.0,0,C,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,13,116,02:07:45,3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,130.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,2,13,117,02:08:24,4,5,1,1,0,1,0,0,0,0,0,0,0,0,3,125.0,1,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,2,13,118,02:08:59,4,6,1,1,0,1,1,1,1,1,0,0,0,0,1,130.0,0,C,NCTL,
Matteo Berrettini,2023-wimbledon-1302,3,1,119,02:11:25,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,109.0,0,W,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,1,120,02:11:46,0,15,1,1,0,1,0,0,0,0,0,0,0,0,1,102.0,0,BC,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,1,121,02:12:20,0,30,1,1,0,1,0,0,0,0,0,0,0,0,5,113.0,1,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,1,122,02:12:59,0,40,0,0,1,1,0,0,0,0,1,0,0,0,12,119.0,0,C,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,1,123,02:13:45,15,40,0,0,1,1,0,0,0,0,1,0,0,0,2,131.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,1,124,02:14:38,30,40,1,1,0,1,1,0,1,0,1,0,0,0,1,125.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,2,125,02:15:36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,125.0,0,C,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,2,126,02:15:58,0,15,0,0,1,0,0,0,0,0,0,0,0,0,1,132.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,2,127,02:16:22,15,15,0,0,1,0,0,0,0,0,0,0,0,0,1,131.0,0,C,NCTL,
Matteo Berrettini,2023-wimbledon-1302,3,2,128,02:16:50,30,15,0,0,1,0,0,0,0,0,0,0,0,0,5,122.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,2,129,02:17:22,40,15,0,0,1,0,0,0,1,0,0,0,0,0,9,98.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,3,130,02:18:36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,107.0,0,BW,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,3,131,02:20:04,15,0,0,0,1,1,0,0,0,0,0,0,0,0,4,124.0,1,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,3,132,02:20:41,30,0,1,1,0,1,0,0,0,0,0,0,0,0,1,127.0,0,C,NCTL,
Matteo Berrettini,2023-wimbledon-1302,3,3,133,02:21:06,30,15,1,1,0,1,0,0,0,0,0,0,0,0,13,127.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,3,134,02:21:57,30,30,1,1,0,1,0,0,0,0,0,0,0,0,1,106.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,3,135,02:22:41,30,40,1,1,0,1,1,0,1,0,1,0,0,0,5,127.0,0,C,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,4,136,02:24:53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,131.0,0,BC,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,4,137,02:25:14,15,0,1,1,0,0,0,0,0,0,0,0,0,0,4,101.0,1,W,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,4,138,02:25:54,15,15,0,0,1,0,0,0,0,0,0,0,0,0,1,119.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,3,4,139,02:26:16,30,15,0,0,1,0,0,0,0,0,0,0,0,0,1,128.0,0,W,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,4,140,02:26:39,40,15,0,0,1,0,0,0,1,0,0,0,0,0,1,131.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,5,141,02:27:18,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,110.0,0,BW,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,5,142,02:28:04,0,15,1,1,0,1,0,0,0,0,0,0,0,0,3,104.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,5,143,02:28:46,0,30,0,0,1,1,0,0,0,0,0,0,0,0,10,118.0,0,BW,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,5,144,02:29:31,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,128.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,5,145,02:29:56,15,40,1,1,0,1,1,0,1,0,1,0,0,0,1,135.0,0,C,CTL,
Matteo Berrettini,2023-wimbledon-1302,3,6,146,02:31:39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,121.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,3,6,147,02:31:57,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,123.0,0,C,NCTL,
Matteo Berrettini,2023-wimbledon-1302,3,6,148,02:32:13,30,0,0,0,1,0,0,0,0,0,0,0,0,0,3,133.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,6,149,02:32:37,40,0,0,0,1,0,0,0,1,0,0,0,0,0,3,125.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,3,7,150,02:33:23,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,130.0,1,C,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,7,151,02:33:53,15,0,1,1,0,1,0,0,0,0,0,0,0,0,17,127.0,0,C,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,7,152,02:35:02,15,15,1,1,0,1,0,0,0,0,0,0,0,0,1,128.0,0,C,NCTL,
Matteo Berrettini,2023-wimbledon-1302,3,7,153,02:35:27,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,127.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,3,7,154,02:35:52,15,40,0,0,1,1,0,0,0,0,1,0,0,0,4,118.0,0,W,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,7,155,02:36:27,30,40,0,0,1,1,0,0,0,0,1,0,0,0,6,101.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,7,156,02:37:18,40,40,1,1,0,1,0,0,0,0,0,0,0,0,1,130.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,7,157,02:37:45,40,AD,1,1,0,1,1,0,1,0,1,0,0,0,1,125.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,3,8,158,02:39:32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,130.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,8,159,02:40:04,0,15,1,1,0,0,0,0,0,0,0,0,0,0,4,130.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,8,160,02:40:43,0,30,1,1,0,0,0,0,0,0,0,0,0,0,2,131.0,0,BC,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,8,161,02:41:17,0,40,0,0,1,0,0,0,0,0,1,1,1,0,5,83.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,8,162,02:42:13,15,40,0,0,1,0,0,0,0,0,1,1,1,0,7,121.0,0,W,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,8,163,02:43:01,30,40,0,0,1,0,0,0,0,0,1,1,1,0,1,106.0,0,BC,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,8,164,02:43:58,40,40,1,1,0,0,0,0,0,0,0,0,0,0,4,130.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,8,165,02:44:59,40,AD,0,0,1,0,0,0,0,0,1,1,1,0,3,101.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,8,166,02:45:37,40,40,0,0,1,0,0,0,0,0,0,0,0,0,1,114.0,0,BC,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,8,167,02:46:10,AD,40,0,0,1,0,0,0,1,0,0,0,0,0,5,106.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,9,168,02:47:19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12,101.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,9,169,02:48:21,15,0,1,1,0,1,0,0,0,0,0,0,0,0,1,118.0,0,W,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,9,170,02:48:49,15,15,1,1,0,1,0,0,0,0,0,0,0,0,1,115.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,9,171,02:49:15,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,118.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,9,172,02:49:40,15,40,0,0,1,1,0,0,0,0,1,0,0,0,4,123.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,9,173,02:50:15,30,40,0,0,1,1,0,0,0,0,1,0,0,0,6,90.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,9,174,02:51:13,40,40,1,1,0,1,0,0,0,0,0,0,0,0,11,116.0,1,W,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,9,175,02:52:05,40,AD,1,1,0,1,1,0,1,0,1,0,0,0,11,97.0,0,BC,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,10,176,02:54:18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,129.0,0,C,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,10,177,02:54:39,15,0,0,0,1,0,0,0,0,0,0,0,0,0,5,91.0,0,BW,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,10,178,02:55:26,30,0,0,0,1,0,0,0,0,0,0,0,0,0,3,119.0,0,W,CTL,D
Matteo Berrettini,2023-wimbledon-1302,3,10,179,02:55:56,40,0,0,0,1,0,0,0,1,0,0,0,0,0,3,128.0,0,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,11,180,02:56:42,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,128.0,1,C,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,11,181,02:57:08,0,15,1,1,0,1,0,0,0,0,0,0,0,0,7,108.0,0,B,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,11,182,02:57:58,0,30,0,0,1,1,0,0,0,0,0,0,0,0,2,106.0,0,W,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,11,183,02:58:39,15,30,1,1,0,1,0,0,0,0,0,0,0,0,1,122.0,0,W,CTL,
Matteo Berrettini,2023-wimbledon-1302,3,11,184,02:59:07,15,40,1,1,0,1,1,0,1,0,1,0,0,0,11,115.0,0,BW,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,12,185,03:01:13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,132.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,12,186,03:01:42,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,128.0,0,C,CTL,
Matteo Berrettini,2023-wimbledon-1302,3,12,187,03:02:09,30,0,1,1,0,0,0,0,0,0,0,0,0,0,4,122.0,0,W,CTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,12,188,03:02:41,30,15,0,0,1,0,0,0,0,0,0,0,0,0,1,128.0,0,BC,NCTL,ND
Matteo Berrettini,2023-wimbledon-1302,3,12,189,03:03:06,40,15,0,0,1,0,0,0,1,0,0,0,0,0,1,99.0,0,C,NCTL,D
Matteo Berrettini,2023-wimbledon-1302,3,13,190,03:04:09,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18,109.0,0,BC,NCTL,D
