player,match_id,set_no,game_no,point_no,elapsed_time,p1_score,p2_score,y,if_score,if_nscore,if_server,if_win_game,if_win_set,if_end_game,if_end_set,game_point,break_point,break_fail,broken,rally_count,speed_mph,net_pt,serve_width,serve_depth,return_depth,weighted_sum_if_score,weighted_sum_if_nscore,weighted_sum_if_win_game,weighted_sum_if_win_set,weighted_sum_game_point,weighted_sum_break_point,weighted_sum_break_fail,weighted_sum_broken,weighted_sum_rally_count,quality
Daniil Medvedev,2023-wimbledon-1502,5,4,260,02:45:08,40,40,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,109.0,0,2,1,1,1.201636073925663,0.7983639260743369,0.0002480186522576,3.725290298461914e-09,0.2658730149269673,0.0002442002296447,1.0097419586828951e-27,1.121107195280481e-44,3.742270367242348,0.0
Daniil Medvedev,2023-wimbledon-1502,5,4,261,02:45:44,AD,40,1,1,0,1,1,0,0.0,0.0,1,0,0,0,1,118.0,0,3,1,2,1.6008180369628315,0.3991819630371684,0.0001240093261288,1.862645149230957e-09,0.1329365074634836,0.0001221001148223,5.048709793414476e-28,5.605535976402405e-45,2.871135183621174,0.25
Daniil Medvedev,2023-wimbledon-1502,5,5,262,02:46:16,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,109.0,0,2,1,1,1.8004090184814157,0.1995909815185842,1.0000620046630644,9.313225746154783e-10,1.0664682537317418,6.105005741119385e-05,2.524354896707238e-28,2.8027679882012025e-45,2.435567591810587,1.0
Daniil Medvedev,2023-wimbledon-1502,5,5,263,02:46:50,15,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,122.0,0,3,0,2,1.900204509240708,0.0997954907592921,0.5000310023315322,4.656612873077393e-10,0.5332341268658709,3.0525028705596924e-05,1.262177448353619e-28,1.4013839941006012e-45,3.217783795905293,0.0
Daniil Medvedev,2023-wimbledon-1502,5,5,264,02:47:36,15,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,6,94.0,0,3,1,1,0.950102254620354,1.049897745379646,0.2500155011657661,2.3283064365386963e-10,0.2666170634329354,1.5262514352798462e-05,6.310887241768093e-29,7.006919970503006e-46,4.608891897952647,1.0
Daniil Medvedev,2023-wimbledon-1502,5,5,265,02:48:21,30,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,122.0,0,3,1,0,1.475051127310177,0.524948872689823,0.125007750582883,1.1641532182693479e-10,0.1333085317164677,7.631257176399231e-06,3.1554436208840467e-29,3.503459985251502e-46,8.304445948976324,0.6666666666666666
Daniil Medvedev,2023-wimbledon-1502,5,5,266,02:48:45,30,30,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,127.0,0,3,0,0,0.7375255636550885,1.2624744363449114,0.0625038752914415,5.820766091346741e-11,0.0666542658582338,3.815628588199616e-06,1.5777218104420236e-29,1.751729992625751e-46,5.152222974488162,1.0
Daniil Medvedev,2023-wimbledon-1502,5,5,267,02:49:06,30,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,119.0,0,4,0,0,0.3687627818275442,1.6312372181724557,0.0312519376457207,2.9103830456733704e-11,0.0333271329291169,1.907814294099808e-06,7.888609052210118e-30,8.758649963128756e-47,3.576111487244081,1.0
Daniil Medvedev,2023-wimbledon-1502,5,5,268,02:49:33,40,40,0,0,1,0,0,0,1.0,0.0,0,0,0,0,1,116.0,0,4,0,0,1.184381390913772,0.8156186090862279,0.0156259688228603,1.4551915228366852e-11,0.0166635664645584,9.53907147049904e-07,3.944304526105059e-30,4.379324981564378e-47,3.78805574362204,1.0
Daniil Medvedev,2023-wimbledon-1502,5,5,269,02:50:02,40,AD,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,123.0,0,3,1,0,0.5921906954568861,1.407809304543114,0.0078129844114301,7.275957614183426e-12,0.0083317832322792,4.769535735249519e-07,1.972152263052529e-30,2.189662490782189e-47,2.89402787181102,0.6
Daniil Medvedev,2023-wimbledon-1502,5,6,270,02:51:50,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,122.0,0,3,1,2,0.296095347728443,1.7039046522715569,0.003906492205715,3.637978807091713e-12,0.0041658916161396,2.38476786762476e-07,9.860761315262648e-31,1.0948312453910942e-47,6.44701393590551,0.0
Daniil Medvedev,2023-wimbledon-1502,5,6,271,02:52:06,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,119.0,0,3,1,0,1.1480476738642216,0.8519523261357784,0.0019532461028575,1.8189894035458565e-12,0.0020829458080698,1.1923839338123798e-07,4.930380657631324e-31,5.474156226955471e-48,4.223506967952755,1.0
Daniil Medvedev,2023-wimbledon-1502,5,6,272,02:52:27,30,0,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,123.0,0,3,0,2,1.574023836932111,0.4259761630678892,0.0009766230514287,9.094947017729282e-13,0.0010414729040349,5.961919669061899e-08,2.465190328815662e-31,2.7370781134777356e-48,7.111753483976377,0.5
Daniil Medvedev,2023-wimbledon-1502,5,6,273,02:52:42,40,0,1,1,0,1,1,0,0.0,0.0,1,0,0,0,5,113.0,0,3,0,1,1.7870119184660551,0.2129880815339446,0.0004883115257143,4.547473508864641e-13,0.0005207364520174,2.9809598345309496e-08,1.232595164407831e-31,1.3685390567388678e-48,4.55587674198819,0.5
Daniil Medvedev,2023-wimbledon-1502,5,7,274,02:53:28,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,126.0,0,3,1,2,1.893505959233028,0.1064940407669723,1.0002441557628572,2.273736754432321e-13,1.0002603682260087,1.4904799172654748e-08,6.162975822039155e-32,6.842695283694339e-49,7.277938370994095,0.0
Daniil Medvedev,2023-wimbledon-1502,5,7,275,02:53:46,0,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,126.0,0,4,1,0,0.9467529796165138,1.053247020383486,0.5001220778814286,1.1368683772161605e-13,0.5001301841130044,7.452399586327374e-09,3.081487911019577e-32,3.4213476418471694e-49,4.638969185497047,1.0
Daniil Medvedev,2023-wimbledon-1502,5,7,276,02:54:05,0,30,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,116.0,0,0,0,2,0.4733764898082569,1.526623510191743,0.2500610389407143,5.684341886080803e-14,0.2500650920565022,3.726199793163687e-09,1.5407439555097887e-32,1.710673820923585e-49,3.319484592748524,0.0
Daniil Medvedev,2023-wimbledon-1502,5,7,277,02:54:42,15,30,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,126.0,0,3,1,0,1.2366882449041283,0.7633117550958715,0.1250305194703571,2.8421709430404014e-14,0.1250325460282511,1.8630998965818435e-09,7.703719777548942e-33,8.553369104617926e-50,1.6597422963742618,0.75
Daniil Medvedev,2023-wimbledon-1502,5,7,278,02:55:09,15,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,123.0,0,3,0,2,0.6183441224520643,1.3816558775479355,0.0625152597351785,1.4210854715202004e-14,0.0625162730141255,9.315499482909215e-10,3.851859888774472e-33,4.276684552308963e-50,3.829871148187131,1.0
Daniil Medvedev,2023-wimbledon-1502,5,7,279,02:55:39,30,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,114.0,0,2,0,2,1.309172061226032,0.6908279387739679,0.0312576298675892,7.105427357601002e-15,0.0312581365070627,4.657749741454609e-10,1.925929944387236e-33,2.1383422761544814e-50,1.9149355740935652,1.0
Daniil Medvedev,2023-wimbledon-1502,5,7,280,02:56:16,40,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,102.0,0,1,1,0,1.654586030613016,0.3454139693869839,0.0156288149337946,3.552713678800501e-15,0.0156290682535313,2.3288748707273044e-10,9.62964972193618e-34,1.069171138077241e-50,0.9574677870467828,0.0
Daniil Medvedev,2023-wimbledon-1502,5,7,281,02:56:52,40,AD,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,122.0,0,3,1,0,0.827293015306508,1.172706984693492,0.0078144074668973,1.7763568394002505e-15,0.0078145341267656,1.1644374353636522e-10,4.81482486096809e-34,5.345855690386203e-51,1.4787338935233914,0.6666666666666666
Daniil Medvedev,2023-wimbledon-1502,5,7,282,02:57:19,40,40,1,1,0,0,0,0,1.0,1.0,0,0,0,0,4,109.0,0,0,1,1,1.413646507653254,0.5863534923467459,0.0039072037334486,8.881784197001252e-16,0.0039072670633828,5.822187176818261e-11,2.4074124304840452e-34,2.6729278451931023e-51,2.739366946761696,1.0
Daniil Medvedev,2023-wimbledon-1502,5,7,283,02:58:02,AD,40,1,1,0,0,1,1,0.0,0.0,1,1,0,0,4,94.0,0,2,1,1,1.706823253826627,0.2931767461733729,0.0019536018667243,4.440892098500626e-16,0.0019536335316914,2.9110935884091305e-11,1.2037062152420224e-34,1.3364639225965512e-51,5.369683473380848,1.0
Daniil Medvedev,2023-wimbledon-1601,1,1,1,00:00:00,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,112.0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniil Medvedev,2023-wimbledon-1601,1,1,2,00:00:27,15,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,89.0,0,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Daniil Medvedev,2023-wimbledon-1601,1,1,3,00:01:10,30,0,0,0,1,0,0,0,1.0,0.0,0,0,0,0,3,108.0,0,4,0,1,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0
Daniil Medvedev,2023-wimbledon-1601,1,1,4,00:01:36,40,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,104.0,0,3,1,0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,5.75,1.0
Daniil Medvedev,2023-wimbledon-1601,1,2,5,00:02:36,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,7,121.0,0,3,1,0,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,3.875,0.0
Daniil Medvedev,2023-wimbledon-1601,1,2,6,00:03:05,0,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,124.0,1,1,1,1,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,8.9375,0.5
Daniil Medvedev,2023-wimbledon-1601,1,2,7,00:03:32,0,30,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,94.0,0,1,1,0,1.5,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,9.46875,0.0
Daniil Medvedev,2023-wimbledon-1601,1,2,8,00:04:00,15,30,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,123.0,0,3,1,2,0.75,1.234375,0.0,0.0,0.0,0.0,0.0,0.0,6.734375,0.6666666666666666
Daniil Medvedev,2023-wimbledon-1601,1,2,9,00:04:23,15,40,1,1,0,1,1,0,0.0,0.0,1,0,0,0,3,116.0,1,4,0,1,1.375,0.6171875,0.0,0.0,0.0,0.0,0.0,0.0,4.3671875,0.5
Daniil Medvedev,2023-wimbledon-1601,1,3,10,00:05:03,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,110.0,0,2,1,2,1.6875,0.30859375,1.0,0.0,1.0,0.0,0.0,0.0,5.18359375,1.0
Daniil Medvedev,2023-wimbledon-1601,1,3,11,00:05:26,15,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,112.0,0,3,1,1,0.84375,1.154296875,0.5,0.0,0.5,0.0,0.0,0.0,3.591796875,0.0
Daniil Medvedev,2023-wimbledon-1601,1,3,12,00:05:50,15,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,108.0,0,4,1,2,1.421875,0.5771484375,0.25,0.0,0.25,0.0,0.0,0.0,3.7958984375,1.0
Daniil Medvedev,2023-wimbledon-1601,1,3,13,00:06:13,30,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,92.0,0,2,1,0,0.7109375,1.28857421875,0.125,0.0,0.125,0.0,0.0,0.0,2.89794921875,0.0
Daniil Medvedev,2023-wimbledon-1601,1,3,14,00:06:53,30,30,0,0,1,0,0,0,0.0,0.0,0,0,0,0,9,104.0,0,2,1,0,1.35546875,0.644287109375,0.0625,0.0,0.0625,0.0,0.0,0.0,3.448974609375,0.0
Daniil Medvedev,2023-wimbledon-1601,1,3,15,00:07:34,40,30,1,1,0,0,0,0,0.0,0.0,0,0,0,0,12,98.0,0,4,0,1,0.677734375,1.3221435546875,0.03125,0.0,0.03125,0.0,0.0,0.0,10.7244873046875,0.5
Daniil Medvedev,2023-wimbledon-1601,1,3,16,00:08:28,40,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,102.0,0,4,1,1,1.3388671875,0.66107177734375,0.015625,0.0,0.015625,0.0,0.0,0.0,17.36224365234375,0.0
Daniil Medvedev,2023-wimbledon-1601,1,3,17,00:09:10,AD,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,6,116.0,0,3,1,0,0.66943359375,1.330535888671875,0.0078125,0.0,0.0078125,0.0,0.0,0.0,11.681121826171877,1.0
Daniil Medvedev,2023-wimbledon-1601,1,3,18,00:09:48,40,40,0,0,1,0,0,0,1.0,0.0,0,0,0,0,1,119.0,0,3,1,1,1.334716796875,0.6652679443359375,0.00390625,0.0,0.00390625,0.0,0.0,0.0,11.840560913085938,0.0
Daniil Medvedev,2023-wimbledon-1601,1,3,19,00:10:17,AD,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,95.0,0,2,1,0,0.6673583984375,1.3326339721679688,0.001953125,0.0,0.001953125,0.0,0.0,0.0,6.920280456542969,0.0
Daniil Medvedev,2023-wimbledon-1601,1,4,20,00:12:36,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,10,123.0,1,3,1,0,0.33367919921875,1.6663169860839844,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0,4.460140228271484,0.2
Daniil Medvedev,2023-wimbledon-1601,1,4,21,00:13:15,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,3,122.0,1,4,0,1,0.166839599609375,1.833158493041992,0.00048828125,0.0,0.00048828125,0.0,0.0,0.0,12.230070114135742,0.75
Daniil Medvedev,2023-wimbledon-1601,1,4,22,00:13:40,15,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,127.0,0,3,1,0,1.0834197998046875,0.916579246520996,0.000244140625,0.0,0.000244140625,0.0,0.0,0.0,9.115035057067873,0.0
Daniil Medvedev,2023-wimbledon-1601,1,4,23,00:14:00,15,30,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,99.0,0,4,0,1,1.5417098999023438,0.458289623260498,0.0001220703125,0.0,0.0001220703125,0.0,0.0,0.0,5.557517528533936,0.0
Daniil Medvedev,2023-wimbledon-1601,1,4,24,00:14:45,15,40,0,0,1,1,0,0,1.0,0.0,1,0,0,0,2,123.0,0,2,1,0,1.770854949951172,0.229144811630249,6.103515625e-05,0.0,6.103515625e-05,0.0,0.0,0.0,7.778758764266968,0.2
Daniil Medvedev,2023-wimbledon-1601,1,4,25,00:15:05,30,40,1,1,0,1,1,0,0.0,0.0,1,0,0,0,5,110.0,0,3,1,0,0.8854274749755859,1.1145724058151243,3.0517578125e-05,0.0,1.000030517578125,0.0,0.0,0.0,5.889379382133484,0.0
Daniil Medvedev,2023-wimbledon-1601,1,5,26,00:15:55,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,10,97.0,0,1,1,0,1.442713737487793,0.5572862029075623,1.0000152587890625,0.0,1.5000152587890625,0.0,0.0,0.0,7.944689691066742,1.0
Daniil Medvedev,2023-wimbledon-1601,1,5,27,00:16:50,0,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,125.0,0,4,0,0,1.7213568687438965,0.2786431014537811,0.5000076293945312,0.0,0.7500076293945312,0.0,0.0,0.0,13.972344845533373,1.0
Daniil Medvedev,2023-wimbledon-1601,1,5,28,00:17:19,15,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,5,122.0,0,3,1,1,0.8606784343719482,1.1393215507268906,0.2500038146972656,0.0,0.3750038146972656,0.0,0.0,0.0,7.986172422766685,0.6666666666666666
Daniil Medvedev,2023-wimbledon-1601,1,5,29,00:17:53,30,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,10,94.0,0,4,0,0,0.4303392171859741,1.5696607753634453,0.1250019073486328,0.0,0.1875019073486328,0.0,0.0,0.0,8.993086211383343,0.0
Daniil Medvedev,2023-wimbledon-1601,1,5,30,00:18:52,30,30,0,0,1,0,0,0,1.0,0.0,0,0,0,0,3,109.0,0,2,1,1,1.215169608592987,0.7848303876817226,0.0625009536743164,0.0,0.0937509536743164,0.0,0.0,0.0,14.496543105691671,1.0
Daniil Medvedev,2023-wimbledon-1601,1,5,31,00:19:21,40,30,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,115.0,0,3,1,2,0.6075848042964935,1.392415193840861,0.0312504768371582,0.0,0.0468754768371582,0.0,0.0,0.0,10.248271552845836,0.5
Daniil Medvedev,2023-wimbledon-1601,1,6,32,00:21:13,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,114.0,0,4,0,1,0.3037924021482467,1.6962075969204309,0.0156252384185791,0.0,0.0234377384185791,0.0,0.0,0.0,8.124135776422918,1.0
Daniil Medvedev,2023-wimbledon-1601,1,6,33,00:21:40,0,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,10,92.0,1,2,1,1,1.1518962010741234,0.8481037984602153,0.0078126192092895,0.0,0.0117188692092895,0.0,0.0,0.0,9.06206788821146,0.0
Daniil Medvedev,2023-wimbledon-1601,1,6,34,00:22:27,15,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,12,107.0,0,2,1,1,0.5759481005370617,1.4240518992301077,0.0039063096046447,0.0,0.0058594346046447,0.0,0.0,0.0,14.53103394410573,0.0
Daniil Medvedev,2023-wimbledon-1601,1,6,35,00:23:44,30,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,11,125.0,0,4,1,1,0.2879740502685308,1.7120259496150538,0.0019531548023223,0.0,0.0029297173023223,0.0,0.0,0.0,19.265516972052865,1.0
Daniil Medvedev,2023-wimbledon-1601,1,6,36,00:24:23,30,30,1,1,0,1,0,0,1.0,0.0,0,0,0,0,3,98.0,0,0,1,1,1.1439870251342654,0.8560129748075269,0.0009765774011611,0.0,0.0014648586511611,0.0,0.0,0.0,20.632758486026432,1.0
Daniil Medvedev,2023-wimbledon-1601,1,6,37,00:25:08,30,40,1,1,0,1,1,0,0.0,0.0,1,0,0,0,1,123.0,0,3,1,1,1.5719935125671327,0.4280064874037634,0.0004882887005805,0.0,0.0007324293255805,0.0,0.0,0.0,13.316379243013216,0.25
Daniil Medvedev,2023-wimbledon-1601,1,7,38,00:25:50,0,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,118.0,0,3,0,1,1.7859967562835664,0.2140032437018817,1.0002441443502903,0.0,1.0003662146627903,0.0,0.0,0.0,7.658189621506608,0.0
Daniil Medvedev,2023-wimbledon-1601,1,7,39,00:26:21,0,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,118.0,0,3,1,2,1.8929983781417832,0.1070016218509408,0.5001220721751451,0.0,0.5001831073313951,0.0,0.0,0.0,5.829094810753304,1.0
Daniil Medvedev,2023-wimbledon-1601,1,7,40,00:26:53,15,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,11,97.0,0,2,1,1,0.9464991890708916,1.0535008109254704,0.2500610360875726,0.0,0.2500915536656976,0.0,0.0,0.0,5.914547405376652,0.0
Daniil Medvedev,2023-wimbledon-1601,1,7,41,00:27:51,30,15,0,0,1,0,0,0,1.0,0.0,0,0,0,0,5,123.0,0,0,1,1,0.4732495945354458,1.5267504054627352,0.1250305180437863,0.0,0.1250457768328488,0.0,0.0,0.0,13.957273702688326,0.0
Daniil Medvedev,2023-wimbledon-1601,1,7,42,00:28:40,40,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,123.0,1,3,1,1,0.2366247972677229,1.7633752027313676,0.0625152590218931,0.0,0.0625228884164244,0.0,0.0,0.0,11.978636851344165,1.0
Daniil Medvedev,2023-wimbledon-1601,1,8,43,00:30:29,0,0,0,0,1,1,0,0,0.0,0.0,0,0,0,0,6,108.0,0,0,1,0,0.1183123986338614,1.881687601365684,0.0312576295109465,0.0,0.0312614442082122,0.0,0.0,0.0,8.989318425672082,0.0
Daniil Medvedev,2023-wimbledon-1601,1,8,44,00:31:06,15,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,3,125.0,1,3,1,1,0.0591561993169307,1.940843800682842,0.0156288147554732,0.0,0.0156307221041061,0.0,0.0,0.0,10.49465921283604,1.0
Daniil Medvedev,2023-wimbledon-1601,1,8,45,00:31:33,15,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,124.0,0,3,0,2,1.0295780996584654,0.970421900341421,0.0078144073777366,0.0,0.007815361052053,0.0,0.0,0.0,8.24732960641802,0.5
Daniil Medvedev,2023-wimbledon-1601,1,8,46,00:31:50,15,30,0,0,1,1,0,0,0.0,0.0,0,0,0,0,2,122.0,0,3,1,0,1.514789049829233,0.4852109501707105,0.0039072036888683,0.0,0.0039076805260265,0.0,0.0,0.0,5.12366480320901,0.0
Daniil Medvedev,2023-wimbledon-1601,1,8,47,00:32:11,30,30,0,0,1,1,0,0,1.0,0.0,0,0,0,0,4,116.0,0,4,1,1,0.7573945249146163,1.2426054750853552,0.0019536018444341,0.0,0.0019538402630132,0.0,0.0,0.0,4.561832401604505,0.5
Daniil Medvedev,2023-wimbledon-1601,1,8,48,00:32:36,40,30,0,0,1,1,0,0,0.0,0.0,0,0,0,1,2,95.0,0,2,1,1,0.3786972624573081,1.6213027375426776,0.000976800922217,0.0,0.0009769201315066,0.0,0.0,0.0,6.2809162008022525,0.0
Daniil Medvedev,2023-wimbledon-1601,1,9,49,00:33:48,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,109.0,0,1,1,1,0.189348631228654,1.8106513687713388,0.0004884004611085,0.0,0.0004884600657533,0.0,0.0,1.0,5.140458100401126,0.0
Daniil Medvedev,2023-wimbledon-1601,1,9,50,00:34:24,15,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,88.0,0,0,1,0,0.094674315614327,1.9053256843856692,0.0002442002305542,0.0,0.0002442300328766,0.0,0.0,0.5,3.570229050200563,0.0
Daniil Medvedev,2023-wimbledon-1601,1,9,51,00:35:00,30,0,0,0,1,0,0,0,1.0,1.0,0,0,0,0,1,108.0,0,1,1,0,0.0473371578071635,1.9526628421928347,0.0001221001152771,0.0,0.0001221150164383,0.0,0.0,0.25,2.7851145251002816,0.5
Daniil Medvedev,2023-wimbledon-1601,1,9,52,00:35:23,40,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,117.0,0,3,1,0,0.0236685789035817,1.9763314210964171,6.105005763856752e-05,0.0,6.105750821916445e-05,0.0,0.0,0.125,2.392557262550141,1.0
Daniil Medvedev,2023-wimbledon-1601,2,1,53,00:38:54,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,7,107.0,0,4,1,0,0.0118342894517908,1.988165710548209,3.052502881928376e-05,0.0,3.0528754109582223e-05,0.0,0.0,0.0625,2.1962786312750704,1.0
Daniil Medvedev,2023-wimbledon-1601,2,1,54,00:39:21,0,15,1,1,0,1,0,0,0.0,0.0,0,0,0,0,5,90.0,0,0,1,0,1.0059171447258954,0.9940828552741044,1.526251440964188e-05,0.0,1.5264377054791112e-05,0.0,0.0,0.03125,8.098139315637535,0.0
Daniil Medvedev,2023-wimbledon-1601,2,1,55,00:39:55,0,30,1,1,0,1,0,0,1.0,0.0,0,0,0,0,1,120.0,0,2,0,1,1.5029585723629475,0.4970414276370521,7.63125720482094e-06,0.0,7.632188527395556e-06,0.0,0.0,0.015625,9.049069657818768,1.0
Daniil Medvedev,2023-wimbledon-1601,2,1,56,00:40:17,0,40,1,1,0,1,1,0,0.0,0.0,1,0,0,0,5,109.0,0,3,1,1,1.751479286181474,0.248520713818526,3.81562860241047e-06,0.0,3.816094263697778e-06,0.0,0.0,0.0078125,5.524534828909384,0.0
Daniil Medvedev,2023-wimbledon-1601,2,2,57,00:41:31,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,11,110.0,0,2,1,0,1.875739643090737,0.124260356909263,1.0000019078143012,0.0,1.0000019080471318,0.0,0.0,0.00390625,7.7622674144546915,0.0
Daniil Medvedev,2023-wimbledon-1601,2,2,58,00:42:23,15,0,1,1,0,0,0,0,0.0,0.0,0,0,0,0,2,106.0,0,3,0,1,0.9378698215453684,1.0621301784546315,0.5000009539071506,0.0,0.5000009540235659,0.0,0.0,0.001953125,14.881133707227344,1.0
Daniil Medvedev,2023-wimbledon-1601,2,2,59,00:43:00,15,15,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,126.0,0,3,1,2,1.4689349107726843,0.5310650892273158,0.2500004769535753,0.0,0.2500004770117829,0.0,0.0,0.0009765625,9.440566853613673,0.0
Daniil Medvedev,2023-wimbledon-1601,2,2,60,00:43:24,30,15,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,94.0,0,2,1,1,0.7344674553863422,1.2655325446136578,0.1250002384767876,0.0,0.1250002385058914,0.0,0.0,0.00048828125,5.720283426806836,1.0
Daniil Medvedev,2023-wimbledon-1601,2,2,61,00:44:08,30,30,1,1,0,0,0,0,0.0,0.0,0,0,0,0,0,132.0,0,1,0,2,1.3672337276931712,0.6327662723068289,0.0625001192383938,0.0,0.0625001192529457,0.0,0.0,0.000244140625,6.860141713403419,1.0
Daniil Medvedev,2023-wimbledon-1601,2,2,62,00:44:48,30,40,0,0,1,0,0,0,0.0,0.0,1,1,1,0,1,117.0,0,3,0,2,1.6836168638465856,0.3163831361534144,0.0312500596191969,0.0,0.0312500596264728,0.0,0.0,0.0001220703125,3.4300708567017093,0.0
Daniil Medvedev,2023-wimbledon-1601,2,2,63,00:45:17,40,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,1,121.0,0,0,1,1,0.8418084319232928,1.1581915680767072,0.0156250298095984,0.0,1.0156250298132363,1.0,1.0,6.103515625e-05,2.7150354283508547,0.0
Daniil Medvedev,2023-wimbledon-1601,2,2,64,00:45:45,AD,40,1,1,0,0,0,0,0.0,0.0,0,0,0,0,4,115.0,0,3,1,1,0.4209042159616464,1.5790957840383535,0.0078125149047992,0.0,0.5078125149066182,0.5,0.5,3.0517578125e-05,2.3575177141754278,0.0
Daniil Medvedev,2023-wimbledon-1601,2,2,65,00:46:23,40,40,0,0,1,0,0,0,1.0,0.0,0,0,0,0,3,107.0,0,4,0,2,1.2104521079808233,0.7895478920191767,0.0039062574523996,0.0,0.2539062574533091,0.25,0.25,1.52587890625e-05,5.178758857087714,0.0
Daniil Medvedev,2023-wimbledon-1601,2,2,66,00:46:55,AD,40,0,0,1,0,0,0,0.0,0.0,0,0,0,0,3,126.0,0,0,1,1,0.6052260539904116,1.3947739460095885,0.0019531287261998,0.0,0.1269531287266545,0.125,0.125,7.62939453125e-06,5.589379428543857,0.0
Daniil Medvedev,2023-wimbledon-1601,2,3,67,00:47:46,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,0,1,104.0,0,4,0,0,0.3026130269952058,1.697386973004794,0.0009765643630999,0.0,0.0634765643633272,0.0625,0.0625,3.814697265625e-06,5.794689714271929,0.0
Daniil Medvedev,2023-wimbledon-1601,2,3,68,00:48:14,0,15,0,0,1,1,0,0,0.0,0.0,0,0,0,0,14,123.0,0,3,1,0,1.1513065134976028,0.8486934865023971,0.0004882821815499,0.0,0.0317382821816636,0.03125,0.03125,1.9073486328125e-06,3.897344857135964,0.2
